reporter_iso,partner_iso,quarter_t,export_usd,import_usd,bilateral_tariff
CHN,BRN,2014Q2,97.49263789043721,64.99405021091752,
CHN,BRN,2014Q3,94.01304165246438,62.67449838466314,
CHN,BRN,2014Q4,71.01276587158941,47.341397962827955,
CHN,BRN,2015Q1,43.280301448382716,28.853468125363975,
CHN,BRN,2015Q2,31.898100947119246,21.265448655556497,
CHN,BRN,2015Q3,32.61889974936821,21.74599026509634,
CHN,BRN,2015Q4,45.442697855129836,30.295092953983158,
CHN,BRN,2016Q1,83.78690848275369,55.85738053341686,
CHN,BRN,2016Q2,118.18258412874138,78.78730289748592,
CHN,BRN,2016Q3,120.4778378229937,80.31746118203432,
CHN,BRN,2016Q4,90.67266956551134,60.44785538706287,
CHN,BRN,2017Q1,60.520704845475166,40.34690063504331,
CHN,BRN,2017Q2,51.63039662293386,34.420036595335205,
CHN,BRN,2017Q3,43.052345888729405,28.70156798014591,
CHN,BRN,2017Q4,34.78655264286158,23.191494789475655,
CHN,BRN,2018Q1,24.839455103981663,16.560394774775432,
CHN,BRN,2018Q2,18.222183323928675,12.148901288979232,
CHN,BRN,2018Q3,19.433864109973683,12.956753257101582,
CHN,BRN,2018Q4,28.474497462116005,18.983950679143845,
CHN,BRN,2019Q1,57.898637826020604,38.59956633699471,
CHN,BRN,2019Q2,88.21076471648121,58.806946020186615,
CHN,BRN,2019Q3,97.10856344523017,64.73868984159571,
CHN,BRN,2019Q4,84.59203401226796,56.39479780122292,
CHN,BRN,2020Q1,66.67164200898014,44.44855801417293,
CHN,BRN,2020Q2,60.90207677308308,40.60245686317921,
CHN,BRN,2020Q3,60.05021738205187,40.03444942450324,
CHN,BRN,2020Q4,64.11606383588514,42.744535698144546,
CHN,BRN,2021Q1,81.31124825756024,54.207560724032646,
CHN,BRN,2021Q2,92.21469141817761,61.47615780098363,
CHN,BRN,2021Q3,78.90422158030879,52.601798538475805,
CHN,BRN,2021Q4,41.379838743953314,27.58448293650804,
CHN,BRN,2022Q1,11.332832696913101,7.5528937275867065,
CHN,BRN,2022Q2,7.032544835240969,4.686649856939084,
CHN,BRN,2022Q3,5.9223560691648345,3.946878064676639,
CHN,BRN,2022Q4,8.002266398681058,5.333578350797552,
CHN,BRN,2023Q1,11.084393209858717,7.388704542492178,
CHN,BRN,2023Q2,12.870900754459853,8.58042171750094,
CHN,BRN,2023Q3,14.400753772300959,9.600858587504035,
CHN,BRN,2023Q4,15.67395226338067,10.450015152502829,
CHN,BRN,2024Q1,,,
CHN,BRN,2024Q2,,,
CHN,BRN,2024Q3,,,
CHN,BRN,2024Q4,,,
CHN,KHM,2005Q1,,,
CHN,KHM,2005Q2,,,
CHN,KHM,2005Q3,,,
CHN,KHM,2005Q4,,,
CHN,KHM,2006Q1,,,
CHN,KHM,2006Q2,,,
CHN,KHM,2006Q3,,,
CHN,KHM,2006Q4,,,
CHN,KHM,2007Q1,,,
CHN,KHM,2007Q2,,,
CHN,KHM,2007Q3,,,
CHN,KHM,2007Q4,,,
CHN,KHM,2008Q1,,,
CHN,KHM,2008Q2,,,
CHN,KHM,2008Q3,,,
CHN,KHM,2008Q4,,,
CHN,KHM,2009Q1,,,
CHN,KHM,2009Q2,,,
CHN,KHM,2009Q3,,,
CHN,KHM,2009Q4,,,
CHN,KHM,2010Q1,30.944227118505317,20.62948474567021,
CHN,KHM,2010Q2,37.33121186417552,24.887474576117015,
CHN,KHM,2010Q3,42.6584923728351,28.438994915223404,
CHN,KHM,2010Q4,46.926068644484076,31.284045762989365,
CHN,KHM,2011Q1,55.31268341759389,36.87520159062937,
CHN,KHM,2011Q2,64.68118366135147,43.120921294623344,
CHN,KHM,2011Q3,68.28425012187881,45.52285985199697,
CHN,KHM,2011Q4,66.12188279917581,44.081017262750294,
CHN,KHM,2012Q1,72.42530891728973,48.282783329691824,
CHN,KHM,2012Q2,78.47162698540205,52.31330329689956,
CHN,KHM,2012Q3,65.6681590340562,43.77775998360386,
CHN,KHM,2012Q4,34.01490506325206,22.676153389804767,
CHN,KHM,2013Q1,8.678029749029633,5.785338865242352,
CHN,KHM,2013Q2,4.750866843685458,3.1672357759997567,
CHN,KHM,2013Q3,4.613918547327671,3.07594845537875,
CHN,KHM,2013Q4,8.267184859957183,5.511476903379162,
CHN,KHM,2014Q1,27.59537478851803,18.397275021688472,
CHN,KHM,2014Q2,48.485901761596324,32.32477865256095,
CHN,KHM,2014Q3,51.99776348653904,34.66625181543617,
CHN,KHM,2014Q4,38.13095996334664,25.42169451031441,
CHN,KHM,2015Q1,20.396745613800363,13.598686724708045,
CHN,KHM,2015Q2,14.688239570628525,9.792905506092211,
CHN,KHM,2015Q3,15.440746978414268,10.29460939069213,
CHN,KHM,2015Q4,22.654267837156794,15.103798378507577,
CHN,KHM,2016Q1,41.711807469659334,27.80879046534858,
CHN,KHM,2016Q2,62.300813032584756,41.53459620209378,
CHN,KHM,2016Q3,73.88200278146292,49.255402868372585,
CHN,KHM,2016Q4,76.4553767162929,50.97121046418499,
CHN,KHM,2017Q1,87.75527555622216,58.50499278509892,
CHN,KHM,2017Q2,101.73100084801126,67.82254006989592,
CHN,KHM,2017Q3,97.62286264589466,65.08377364239846,
CHN,KHM,2017Q4,75.43086094987189,50.28869350260675,
CHN,KHM,2018Q1,54.4079528462828,36.27308161302858,
CHN,KHM,2018Q2,46.69884913991291,31.13358715976824,
CHN,KHM,2018Q3,39.12294814681513,26.082752773369975,
CHN,KHM,2018Q4,31.680249866989243,21.120578453833105,
CHN,KHM,2019Q1,23.496141164700703,15.664227181643128,
CHN,KHM,2019Q2,18.07943364300081,12.05300065305346,
CHN,KHM,2019Q3,18.059146239149868,12.039386735705193,
CHN,KHM,2019Q4,23.435278953148554,15.62338542959833,
CHN,KHM,2020Q1,33.086433991608146,22.056994797371317,
CHN,KHM,2020Q2,41.421071303249846,27.612902348659645,
CHN,KHM,2020Q3,46.76481865582059,31.175453775644428,
CHN,KHM,2020Q4,49.11767604932129,32.74464907832453,
CHN,KHM,2021Q1,54.35442913326665,36.237218508833166,
CHN,KHM,2021Q2,60.79274046239675,40.53056949315828,
CHN,KHM,2021Q3,61.71665566456477,41.14667549216256,
CHN,KHM,2021Q4,57.12617473977207,38.085536505845994,
CHN,KHM,2022Q1,47.56845685800863,31.71268924374931,
CHN,KHM,2022Q2,42.43295919495904,28.28859672200133,
CHN,KHM,2022Q3,45.86725116847538,30.577953739126087,
CHN,KHM,2022Q4,57.871332778556734,38.580760295123355,
CHN,KHM,2023Q1,78.93842069762968,52.62561379841986,
CHN,KHM,2023Q2,100.5790643669302,67.05270957795324,
CHN,KHM,2023Q3,118.05532183464993,78.70354788976692,
CHN,KHM,2023Q4,131.3671931007898,87.57812873386001,
CHN,KHM,2024Q1,,,
CHN,KHM,2024Q2,,,
CHN,KHM,2024Q3,,,
CHN,KHM,2024Q4,,,
CHN,IDN,2005Q1,,,
CHN,IDN,2005Q2,,,
CHN,IDN,2005Q3,,,
CHN,IDN,2005Q4,,,
CHN,IDN,2006Q1,,,
CHN,IDN,2006Q2,,,
CHN,IDN,2006Q3,,,
CHN,IDN,2006Q4,,,
CHN,IDN,2007Q1,,,
CHN,IDN,2007Q2,,,
CHN,IDN,2007Q3,,,
CHN,IDN,2007Q4,,,
CHN,IDN,2008Q1,,,
CHN,IDN,2008Q2,,,
CHN,IDN,2008Q3,,,
CHN,IDN,2008Q4,,,
CHN,IDN,2009Q1,,,
CHN,IDN,2009Q2,,,
CHN,IDN,2009Q3,,,
CHN,IDN,2009Q4,,,
CHN,IDN,2010Q1,338.99018558845665,225.99037550522453,
CHN,IDN,2010Q2,310.66822598076106,207.10979250870756,
CHN,IDN,2010Q3,276.34652019615226,184.22970850174153,
CHN,IDN,2010Q4,236.02506823463,157.35012348432633,
CHN,IDN,2011Q1,215.74511760257792,143.8315982122242,
CHN,IDN,2011Q2,202.117435809399,134.747166381571,
CHN,IDN,2011Q3,162.40615910341035,108.27278408467373,
CHN,IDN,2011Q4,96.6112874846126,64.40845132153117,
CHN,IDN,2012Q1,45.968352381110435,30.645617806276277,
CHN,IDN,2012Q2,32.54460059757389,21.696394892582248,
CHN,IDN,2012Q3,26.138124108231295,17.42538854315285,
CHN,IDN,2012Q4,26.74892291308447,17.832598757988535,
CHN,IDN,2013Q1,24.114650845713186,16.076436626870645,
CHN,IDN,2013Q2,19.662670662612754,13.108451657956266,
CHN,IDN,2013Q3,24.369009908449698,16.246007515542942,
CHN,IDN,2013Q4,38.23366858322447,25.48910419963022,
CHN,IDN,2014Q1,134.73678633298505,89.82421538948233,
CHN,IDN,2014Q2,262.3292061580519,174.88535949862944,
CHN,IDN,2014Q3,321.75620991253345,214.50307205457352,
CHN,IDN,2014Q4,313.0177975964293,208.67735305731458,
CHN,IDN,2015Q1,303.0792217414919,202.0513418324358,
CHN,IDN,2015Q2,326.10358348763657,217.40055334644376,
CHN,IDN,2015Q3,332.2071808730716,221.46960575700314,
CHN,IDN,2015Q4,321.3900138977997,214.25849906411713,
CHN,IDN,2016Q1,315.15621381583514,210.10298801248882,
CHN,IDN,2016Q2,315.13084740313116,210.0862540042899,
CHN,IDN,2016Q3,300.62231679364777,200.41413299590022,
CHN,IDN,2016Q4,271.6306219873859,181.0866249873211,
CHN,IDN,2017Q1,249.6385577854744,166.42580809632773,
CHN,IDN,2017Q2,236.2122097904621,157.47527151091163,
CHN,IDN,2017Q3,210.651826002495,140.43473170729158,
CHN,IDN,2017Q4,172.95740642156852,115.30418868546894,
CHN,IDN,2018Q1,128.20638948800115,85.46938156112628,
CHN,IDN,2018Q2,101.8076311132154,67.87005316671912,
CHN,IDN,2018Q3,101.38812081260676,67.59033580279811,
CHN,IDN,2018Q4,126.94785858617706,84.63022946935689,
CHN,IDN,2019Q1,165.3611383467196,110.2395451494167,
CHN,IDN,2019Q2,197.37108708017695,131.58002860289798,
CHN,IDN,2019Q3,226.4749743667271,150.98274172673973,
CHN,IDN,2019Q4,252.67280020637645,168.4476845209456,
CHN,IDN,2020Q1,313.91476177302775,209.27495508093762,
CHN,IDN,2020Q2,377.3715769778137,251.5790259933956,
CHN,IDN,2020Q3,388.67840760239596,259.1170354562273,
CHN,IDN,2020Q4,347.8352536467628,231.88898346943915,
CHN,IDN,2021Q1,294.0868849492781,196.05756967966136,
CHN,IDN,2021Q2,271.451959773256,180.96801247326403,
CHN,IDN,2021Q3,262.69503741198605,175.13022139680288,
CHN,IDN,2021Q4,267.8161178654791,178.54419645027156,
CHN,IDN,2022Q1,311.1966540798421,207.46421266525613,
CHN,IDN,2022Q2,335.6584311025945,223.77191508844317,
CHN,IDN,2022Q3,288.23088851137436,192.15385121159397,
CHN,IDN,2022Q4,168.91402630618904,112.61002103470673,
CHN,IDN,2023Q1,79.50202487440401,53.002540913515986,
CHN,IDN,2023Q2,64.02421945839887,42.68388434294229,
CHN,IDN,2023Q3,42.70109729199794,28.468171714714117,
CHN,IDN,2023Q4,15.53265837519757,10.355403028826913,
CHN,IDN,2024Q1,,,
CHN,IDN,2024Q2,,,
CHN,IDN,2024Q3,,,
CHN,IDN,2024Q4,,,
CHN,LAO,2005Q1,,,
CHN,LAO,2005Q2,,,
CHN,LAO,2005Q3,,,
CHN,LAO,2005Q4,,,
CHN,LAO,2006Q1,,,
CHN,LAO,2006Q2,,,
CHN,LAO,2006Q3,,,
CHN,LAO,2006Q4,,,
CHN,LAO,2007Q1,,,
CHN,LAO,2007Q2,,,
CHN,LAO,2007Q3,,,
CHN,LAO,2007Q4,,,
CHN,LAO,2008Q1,,,
CHN,LAO,2008Q2,,,
CHN,LAO,2008Q3,,,
CHN,LAO,2008Q4,,,
CHN,LAO,2009Q1,,,
CHN,LAO,2009Q2,,,
CHN,LAO,2009Q3,,,
CHN,LAO,2009Q4,,,
CHN,LAO,2010Q1,33.82229618655817,22.545349316910496,
CHN,LAO,2010Q2,29.795076977596956,19.8609988615175,
CHN,LAO,2010Q3,23.736390395519393,15.822824772303505,
CHN,LAO,2010Q4,15.646236440325481,10.430827049268494,
CHN,LAO,2011Q1,8.88078934099326,5.9214732434463,
CHN,LAO,2011Q2,6.188145229965684,4.126401762599826,
CHN,LAO,2011Q3,5.586177944486209,3.7249642595767654,
CHN,LAO,2011Q4,7.074887484554836,4.717160734377103,
CHN,LAO,2012Q1,8.257966280434374,5.505227969065459,
CHN,LAO,2012Q2,8.92630927095206,5.9500763173906535,
CHN,LAO,2012Q3,11.371671495258852,7.579924174162585,
CHN,LAO,2012Q4,15.59405295335472,10.394771539381296,
CHN,LAO,2013Q1,35.4359344330087,23.622817087019854,
CHN,LAO,2013Q2,58.583973961348875,39.05500008689353,
CHN,LAO,2013Q3,65.03901976417012,43.358591499936864,
CHN,LAO,2013Q4,54.80107184147232,36.53359132614975,
CHN,LAO,2014Q1,40.05642811646976,26.704179788790213,
CHN,LAO,2014Q2,35.160446889165826,23.440405604337627,
CHN,LAO,2014Q3,35.10450938634807,23.403112907773732,
CHN,LAO,2014Q4,39.88861560801638,26.592301699098414,
CHN,LAO,2015Q1,47.11326393503623,31.408181431895287,
CHN,LAO,2015Q2,52.2322565980478,34.82041246243523,
CHN,LAO,2015Q3,55.371996331505784,36.91361551526995,
CHN,LAO,2015Q4,56.53248313541019,37.68779059039957,
CHN,LAO,2016Q1,60.31214640969961,40.20850109774153,
CHN,LAO,2016Q2,64.27810178865491,42.853133027506374,
CHN,LAO,2016Q3,62.61547768947753,41.74481596488249,
CHN,LAO,2016Q4,55.32427411216793,36.883549909869544,
CHN,LAO,2017Q1,52.203833985435494,34.80294520932523,
CHN,LAO,2017Q2,51.28891081159031,34.19297479730858,
CHN,LAO,2017Q3,41.79753841307729,27.86501479399169,
CHN,LAO,2017Q4,23.729716789896884,15.819065199374563,
CHN,LAO,2018Q1,8.702297624957737,5.800561639323746,
CHN,LAO,2018Q2,4.961006471511837,3.3066755272408273,
CHN,LAO,2018Q3,5.0118544232771,3.3405569439582905,
CHN,LAO,2018Q4,8.854841480253299,5.902205889477159,
CHN,LAO,2019Q1,28.811570883753348,19.20652254695051,
CHN,LAO,2019Q2,51.995570095777566,34.66275137308082,
CHN,LAO,2019Q3,59.64199960601218,39.76061441306513,
CHN,LAO,2019Q4,51.750859414456954,34.500111666903535,
CHN,LAO,2020Q1,40.28521409526343,26.856693601792472,
CHN,LAO,2020Q2,37.28342407402215,24.855750971212956,
CHN,LAO,2020Q3,36.80160498937971,24.534528684710494,
CHN,LAO,2020Q4,38.83975684133475,25.893026742284064,
CHN,LAO,2021Q1,43.19476893460637,28.795735627471117,
CHN,LAO,2021Q2,45.76412514483195,30.508210160022145,
CHN,LAO,2021Q3,44.69967810511298,29.79873726627534,
CHN,LAO,2021Q4,40.00142781544878,26.667316946231495,
CHN,LAO,2022Q1,32.73374246966955,21.823043360574047,
CHN,LAO,2022Q2,28.581035862147473,19.05494795684649,
CHN,LAO,2022Q3,29.32114669623911,19.548452298136,
CHN,LAO,2022Q4,34.95407497194378,23.303556384443482,
CHN,LAO,2023Q1,43.285206519562735,28.85725156771423,
CHN,LAO,2023Q2,50.36803260893748,33.57877760358724,
CHN,LAO,2023Q3,56.423913044687424,37.61576301793639,
CHN,LAO,2023Q4,61.45284782681256,40.968207810762124,
CHN,LAO,2024Q1,,,
CHN,LAO,2024Q2,,,
CHN,LAO,2024Q3,,,
CHN,LAO,2024Q4,,,
CHN,MYS,2005Q1,,,
CHN,MYS,2005Q2,,,
CHN,MYS,2005Q3,,,
CHN,MYS,2005Q4,,,
CHN,MYS,2006Q1,,,
CHN,MYS,2006Q2,,,
CHN,MYS,2006Q3,,,
CHN,MYS,2006Q4,,,
CHN,MYS,2007Q1,,,
CHN,MYS,2007Q2,,,
CHN,MYS,2007Q3,,,
CHN,MYS,2007Q4,,,
CHN,MYS,2008Q1,,,
CHN,MYS,2008Q2,,,
CHN,MYS,2008Q3,,,
CHN,MYS,2008Q4,,,
CHN,MYS,2009Q1,,,
CHN,MYS,2009Q2,,,
CHN,MYS,2009Q3,,,
CHN,MYS,2009Q4,,,
CHN,MYS,2010Q1,188.99094079501498,125.99396053001,
CHN,MYS,2010Q2,174.82115132502503,116.5474342166833,
CHN,MYS,2010Q3,158.15510526500498,105.43673684333663,
CHN,MYS,2010Q4,138.99280261495505,92.66186840997005,
CHN,MYS,2011Q1,125.69022512112417,83.79318962148966,
CHN,MYS,2011Q2,115.98164277528701,77.3206055292028,
CHN,MYS,2011Q3,100.37820882708127,66.9187079538566,
CHN,MYS,2011Q4,78.87992327650761,52.587496895450954,
CHN,MYS,2012Q1,52.88183696479041,35.256080001783516,
CHN,MYS,2012Q2,38.0547316408863,25.371346464410863,
CHN,MYS,2012Q3,40.838947338047774,27.22763323131369,
CHN,MYS,2012Q4,61.234484056275505,40.824940302491996,
CHN,MYS,2013Q1,155.46501878173308,103.64478578582668,
CHN,MYS,2013Q2,246.55567188047712,164.3707090368713,
CHN,MYS,2013Q3,239.79532654937202,159.86296162552276,
CHN,MYS,2013Q4,135.18398278841778,90.12154355177927,
CHN,MYS,2014Q1,36.37327743417791,24.24788365598306,
CHN,MYS,2014Q2,19.982484292305344,13.321028465861673,
CHN,MYS,2014Q3,20.6696034290635,13.779072404939143,
CHN,MYS,2014Q4,38.434634844453285,25.622015473216152,
CHN,MYS,2015Q1,192.01608701209034,128.01007349690144,
CHN,MYS,2015Q2,375.0720237084588,250.04833577774866,
CHN,MYS,2015Q3,415.69296834818397,277.1291311404234,
CHN,MYS,2015Q4,313.8789209312672,209.25245958492678,
CHN,MYS,2016Q1,188.13767515141672,125.4242161390639,
CHN,MYS,2016Q2,151.86589204843312,101.24289206398544,
CHN,MYS,2016Q3,143.25410844850785,95.50183796246074,
CHN,MYS,2016Q4,162.3023243516418,108.20105383448981,
CHN,MYS,2017Q1,193.11396888239688,128.74306132208585,
CHN,MYS,2017Q2,209.52851599976748,139.6868504417862,
CHN,MYS,2017Q3,214.36227355868596,142.90939455985063,
CHN,MYS,2017Q4,207.61524155914958,138.41069367627733,
CHN,MYS,2018Q1,187.74923627536464,125.16577895041291,
CHN,MYS,2018Q2,177.5080980857074,118.33787001674364,
CHN,MYS,2018Q3,189.8019309051724,126.53354553316558,
CHN,MYS,2018Q4,224.63073473375516,149.75280549967783,
CHN,MYS,2019Q1,340.9209722485175,227.27962658962315,
CHN,MYS,2019Q2,434.22649342977456,289.48324734974085,
CHN,MYS,2019Q3,393.39776059062933,262.2643103800592,
CHN,MYS,2019Q4,218.43477373107817,145.62281568057642,
CHN,MYS,2020Q1,64.08533814696057,42.72355402281937,
CHN,MYS,2020Q2,36.98203461709727,24.654707617131862,
CHN,MYS,2020Q3,35.6933482350687,23.795576797155263,
CHN,MYS,2020Q4,60.21927900087303,40.14616156289321,
CHN,MYS,2021Q1,159.28473658659004,106.18931160589091,
CHN,MYS,2021Q2,260.87161087793174,173.9133268688165,
CHN,MYS,2021Q3,280.2459371456689,186.82950763146255,
CHN,MYS,2021Q4,217.4077153898088,144.93785389382992,
CHN,MYS,2022Q1,139.31160801270744,92.874233937785,
CHN,MYS,2022Q2,113.98909151717089,75.9926410380549,
CHN,MYS,2022Q3,108.50124175223027,72.33420355013459,
CHN,MYS,2022Q4,122.84805871789104,81.89892147402588,
CHN,MYS,2023Q1,142.05748156239315,94.70545250994746,
CHN,MYS,2023Q2,152.34027982640146,101.56092194333905,
CHN,MYS,2023Q3,161.77389913200386,107.85023471669592,
CHN,MYS,2023Q4,170.358339479204,113.57339083001716,
CHN,MYS,2024Q1,,,
CHN,MYS,2024Q2,,,
CHN,MYS,2024Q3,,,
CHN,MYS,2024Q4,,,
CHN,MMR,2005Q1,,,
CHN,MMR,2005Q2,,,
CHN,MMR,2005Q3,,,
CHN,MMR,2005Q4,,,
CHN,MMR,2006Q1,,,
CHN,MMR,2006Q2,,,
CHN,MMR,2006Q3,,,
CHN,MMR,2006Q4,,,
CHN,MMR,2007Q1,,,
CHN,MMR,2007Q2,,,
CHN,MMR,2007Q3,,,
CHN,MMR,2007Q4,,,
CHN,MMR,2008Q1,,,
CHN,MMR,2008Q2,,,
CHN,MMR,2008Q3,,,
CHN,MMR,2008Q4,,,
CHN,MMR,2009Q1,,,
CHN,MMR,2009Q2,,,
CHN,MMR,2009Q3,,,
CHN,MMR,2009Q4,,,
CHN,MMR,2010Q1,36.42354166150684,24.284359700037147,
CHN,MMR,2010Q2,32.273819435844736,21.517682833395245,
CHN,MMR,2010Q3,26.340138887168933,17.561661566679042,
CHN,MMR,2010Q4,18.62250001547949,12.416295899888567,
CHN,MMR,2011Q1,11.391622081288844,7.595399185871145,
CHN,MMR,2011Q2,7.962842330184529,5.3093337099833775,
CHN,MMR,2011Q3,7.7231101244478,5.149467262056106,
CHN,MMR,2011Q4,10.672425464078827,7.115799842089373,
CHN,MMR,2012Q1,18.70342774346281,12.469988048417648,
CHN,MMR,2012Q2,25.298113923421198,16.866447605936543,
CHN,MMR,2012Q3,25.304843089979244,16.870729778759454,
CHN,MMR,2012Q4,18.72361524313675,12.48283456688634,
CHN,MMR,2013Q1,10.341665916893504,6.894528732281117,
CHN,MMR,2013Q2,7.154094212907097,4.769386721084146,
CHN,MMR,2013Q3,7.871214148006857,5.247428994401503,
CHN,MMR,2013Q4,12.493025722192556,8.328655552233243,
CHN,MMR,2014Q1,34.37023318746293,22.91348879164198,
CHN,MMR,2014Q2,59.16822659012411,39.445484393416024,
CHN,MMR,2014Q3,66.36899670133056,44.24599780088704,
CHN,MMR,2014Q4,55.9725435210824,37.315029014054915,
CHN,MMR,2015Q1,40.71321568825334,27.142092551822714,
CHN,MMR,2015Q2,35.76428364661547,23.842770363833495,
CHN,MMR,2015Q3,35.97803397918108,23.98533890600544,
CHN,MMR,2015Q4,41.354466685950115,27.569798178338374,
CHN,MMR,2016Q1,52.08238759944152,34.72200258011162,
CHN,MMR,2016Q2,59.87623550166688,39.91817957562728,
CHN,MMR,2016Q3,60.40442395111256,40.27058849775784,
CHN,MMR,2016Q4,53.66695294777901,35.77922934650326,
CHN,MMR,2017Q1,48.78110907356756,32.522359292718306,
CHN,MMR,2017Q2,47.26968416076022,31.514971741449585,
CHN,MMR,2017Q3,40.77678754359647,27.18630622436558,
CHN,MMR,2017Q4,29.302419222075855,19.53636274146652,
CHN,MMR,2018Q1,17.748783642288117,11.833560844980866,
CHN,MMR,2018Q2,12.634894910616595,8.424136396889708,
CHN,MMR,2018Q3,12.318055634164239,8.212787775954325,
CHN,MMR,2018Q4,16.79826581293105,11.19951498217506,
CHN,MMR,2019Q1,25.147402683113114,16.764836784944805,
CHN,MMR,2019Q2,32.50411708446768,21.668324113904077,
CHN,MMR,2019Q3,37.365857200677056,24.90924366447973,
CHN,MMR,2019Q4,39.73262303174215,26.487595436671427,
CHN,MMR,2020Q1,49.20584968212893,32.804226064680165,
CHN,MMR,2020Q2,58.418734951321994,38.94696137782785,
CHN,MMR,2020Q3,54.08644263459655,36.058867656573625,
CHN,MMR,2020Q4,36.2089727319526,24.139944900918408,
CHN,MMR,2021Q1,18.788540319678077,12.525743114743591,
CHN,MMR,2021Q2,13.484055280805705,8.98936467961596,
CHN,MMR,2021Q3,12.122757480563678,8.081810782436037,
CHN,MMR,2021Q4,14.704646918952449,9.80308142320439,
CHN,MMR,2022Q1,18.09336862123223,12.062195796506899,
CHN,MMR,2022Q2,19.81062698436358,13.207001404607126,
CHN,MMR,2022Q3,21.753629181565884,14.502402804050007,
CHN,MMR,2022Q4,23.922375212838233,15.948399994835881,
CHN,MMR,2023Q1,26.85010722240486,17.90050779288049,
CHN,MMR,2023Q2,30.12401586417718,20.083415800791045,
CHN,MMR,2023Q3,33.004454320886,22.003954003955187,
CHN,MMR,2023Q4,35.49142259253199,23.66212240237337,
CHN,MMR,2024Q1,,,
CHN,MMR,2024Q2,,,
CHN,MMR,2024Q3,,,
CHN,MMR,2024Q4,,,
CHN,PHL,2005Q1,,,
CHN,PHL,2005Q2,,,
CHN,PHL,2005Q3,,,
CHN,PHL,2005Q4,,,
CHN,PHL,2006Q1,,,
CHN,PHL,2006Q2,,,
CHN,PHL,2006Q3,,,
CHN,PHL,2006Q4,,,
CHN,PHL,2007Q1,,,
CHN,PHL,2007Q2,,,
CHN,PHL,2007Q3,,,
CHN,PHL,2007Q4,,,
CHN,PHL,2008Q1,,,
CHN,PHL,2008Q2,,,
CHN,PHL,2008Q3,,,
CHN,PHL,2008Q4,,,
CHN,PHL,2009Q1,,,
CHN,PHL,2009Q2,,,
CHN,PHL,2009Q3,,,
CHN,PHL,2009Q4,,,
CHN,PHL,2010Q1,259.89443101185213,173.26330021756849,
CHN,PHL,2010Q2,241.92738501975361,161.2850836959475,
CHN,PHL,2010Q3,221.1764770039507,147.45089173918956,
CHN,PHL,2010Q4,197.64170696444353,131.76072434729446,
CHN,PHL,2011Q1,183.09736534476508,122.06423446934275,
CHN,PHL,2011Q2,171.7425743044862,114.49424194260303,
CHN,PHL,2011Q3,148.90260447986066,99.26750373663015,
CHN,PHL,2011Q4,114.57745587088812,76.38401985142411,
CHN,PHL,2012Q1,84.54528492279678,56.3626233521145,
CHN,PHL,2012Q2,69.69148623304204,46.46017623778039,
CHN,PHL,2012Q3,59.68060065512259,39.78627644283324,
CHN,PHL,2012Q4,54.51262818903865,36.34092396727192,
CHN,PHL,2013Q1,48.35587527549046,32.23634467484953,
CHN,PHL,2013Q2,41.89684579920913,27.930310955463028,
CHN,PHL,2013Q3,41.310485261859185,27.539483140306857,
CHN,PHL,2013Q4,46.596793663441304,31.063861229380564,
CHN,PHL,2014Q1,48.031551306497704,32.02072452400034,
CHN,PHL,2014Q2,48.920081333620374,32.61342196467308,
CHN,PHL,2014Q3,60.639265013561726,40.42634872033591,
CHN,PHL,2014Q4,83.1891023463204,55.45950479099065,
CHN,PHL,2015Q1,167.32847967498992,111.55231978332631,
CHN,PHL,2015Q2,268.9890605613432,179.32604037422902,
CHN,PHL,2015Q3,315.3777904431772,210.2518602954517,
CHN,PHL,2015Q4,306.4946693204897,204.329779546993,
CHN,PHL,2016Q1,295.1274261171802,196.75178392375437,
CHN,PHL,2016Q2,310.1423851043278,206.76186759005395,
CHN,PHL,2016Q3,313.1849794935738,208.79004183314964,
CHN,PHL,2016Q4,304.25520928491824,202.8363066530419,
CHN,PHL,2017Q1,322.23785389911063,214.82391591378473,
CHN,PHL,2017Q2,336.7768871838962,224.5160572677214,
CHN,PHL,2017Q3,293.8095166423918,195.87107067696797,
CHN,PHL,2017Q4,193.33574227460122,128.8889561415258,
CHN,PHL,2018Q1,108.26536781968753,72.17589492006573,
CHN,PHL,2018Q2,82.86639255086902,55.24346864120116,
CHN,PHL,2018Q3,66.3630123655903,44.241286860567016,
CHN,PHL,2018Q4,58.75522726385316,39.16934957816602,
CHN,PHL,2019Q1,52.611535236865166,35.07333218410531,
CHN,PHL,2019Q2,45.00102565394718,29.999591203800264,
CHN,PHL,2019Q3,41.88974520853935,27.925629509848022,
CHN,PHL,2019Q4,43.277693900648046,28.851447102246766,
CHN,PHL,2020Q1,42.81083150265658,28.541023364990906,
CHN,PHL,2020Q2,40.96330787855277,27.30992328108823,
CHN,PHL,2020Q3,44.32623818794855,29.551949958046862,
CHN,PHL,2020Q4,52.8996224308421,35.267103395874074,
CHN,PHL,2021Q1,62.9335632793227,41.95518911278941,
CHN,PHL,2021Q2,74.11197293541773,49.40625948624438,
CHN,PHL,2021Q3,90.0267048280457,60.015535186725174,
CHN,PHL,2021Q4,110.67775895721388,73.78301621424089,
CHN,PHL,2022Q1,178.0202795056639,118.67890029688988,
CHN,PHL,2022Q2,248.64757240879953,165.76450865780862,
CHN,PHL,2022Q3,258.901146451567,172.6003041804588,
CHN,PHL,2022Q4,208.78100163396994,139.18628686484226,
