reporter_iso,partner_iso,quarter_t,date_quarterly,year,quarter,export_usd,import_usd,trade_value,bilateral_tariff,tariff_reduction,cumulative_reduction,distance_km,contiguity,common_language,gravity_score,reporter_gdp_billion,reporter_population_million,reporter_trade_percent_gdp,partner_gdp_billion,partner_population_million,partner_trade_percent_gdp,hs_code,total_trade,trade_balance,gdp_reporter,gdp_partner,population_reporter,population_partner,rep_exchange_rate,rep_GDP-CAP,rep_gdp_ppp_current_usd,rep_GDP-PPP-CAP,rep_gdp_current_usd,rep_GDP-VOL,rep_population,rep_total_exports_usd_k,rep_total_imports_usd_k,rep_tariff_ahs_weighted,rep_tariff_mfn_weighted,par_exchange_rate,par_GDP-CAP,par_gdp_ppp_current_usd,par_GDP-PPP-CAP,par_gdp_current_usd,par_GDP-VOL,par_population,par_total_exports_usd_k,par_total_imports_usd_k,par_tariff_ahs_weighted,par_tariff_mfn_weighted,date
AUS,CHN,2023Q4,2023-12-31,2023,4,279.1925,186.1275,,,,,,,,,,,,,,,999999.0,1861.29,372.26,2052.65,3947.41,25000000.0,1400000000.0,1.505191066,67824.825327,1434589.852,54235.496836,1794042.865,1611682.838,26.451124,5575490000.0,3716980000.0,,,7.083998423,12508.765211,27030519.58,19000.988238,17794780.92,16732458.69,1422.584933,8071820000.0,5573590000.0,,,2023-12-31
AUS,IDN,2010Q4,2010-12-31,2010,4,53.6,35.7325,,,,,,,,,,,,,,,999999.0,357.33,71.47,967.49,744.23,25000000.0,270000000.0,1.0901594864,58772.871792,1039914.883,46966.605794,1301324.272,1168287.205,22.1415805,207856459.01,220529973.43,4.51,6.3,9090.4333333,3065.6834853,2004021.29,8136.3296324,755094.158,703257.6219,246.305322,147018229.89,179646099.59,4.59,6.95,2010-12-31
AUS,IDN,2011Q1,2011-03-31,2011,1,58.01536975458468,38.67601306223569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-31
AUS,IDN,2011Q2,2011-06-30,2011,2,64.1972002859157,42.79722437301766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-30
AUS,IDN,2011Q3,2011-09-30,2011,3,71.81041610032858,47.872730923419866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-30
AUS,IDN,2011Q4,2011-12-31,2011,4,80.3975,53.5975,,,,,,,,,,,,,,,999999.0,535.98,107.2,741.93,570.71,25000000.0,270000000.0,0.969463201,68867.541468,1080663.008,48072.679019,1548126.837,1214065.484,22.479775,258002208.68,280827540.1,4.25,6.35,8770.433333,3579.4644264,2127665.08,8528.7401575,892969.105,746647.0999,249.470032,189547794.73,226263991.48,4.06,6.88,2011-12-31
AUS,IDN,2012Q1,2012-03-31,2012,1,93.53193053643533,62.35394266470493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-31
AUS,IDN,2012Q2,2012-06-30,2012,2,110.96354841920514,73.97530277984198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30
AUS,IDN,2012Q3,2012-09-30,2012,3,126.39927667757024,84.26606196152942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-30
AUS,IDN,2012Q4,2012-12-31,2012,4,133.02,88.68,,,,,,,,,,,,,,,999999.0,886.79,177.36,1315.32,1011.79,25000000.0,270000000.0,0.9658010307,69658.716777,1108827.231,48520.741451,1591885.856,1245706.44,22.852644,267620134.91,276014920.35,4.97,6.83,9386.6291667,3632.272539,2255964.361,8927.4931898,917869.913,791670.298,252.698525,205799561.56,218738413.23,4.46,7.07,2012-12-31
AUS,IDN,2013Q1,2013-03-31,2013,1,129.3385593842628,86.2258294638426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-31
AUS,IDN,2013Q2,2013-06-30,2013,2,120.7872435509949,80.52523026736812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-30
AUS,IDN,2013Q3,2013-09-30,2013,3,111.30242622824164,74.2023069670359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30
AUS,IDN,2013Q4,2013-12-31,2013,4,105.1225,70.0825,,,,,,,,,,,,,,,999999.0,700.81,140.16,749.06,576.2,25000000.0,270000000.0,1.035843097,66462.517511,1137738.803,48963.916262,1544341.035,1278187.002,23.2362705,254152356.16,273047221.42,5.22,7.08,10461.24,3566.6028531,2381334.249,9307.4508195,912524.137,835665.5039,255.8524665,204963295.75,211495216.32,4.75,7.37,2013-12-31
AUS,IDN,2014Q1,2014-03-31,2014,1,102.61057697019456,68.4079074532764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31
AUS,IDN,2014Q2,2014-06-30,2014,2,100.82060806061244,67.21461276471713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-30
AUS,IDN,2014Q3,2014-09-30,2014,3,99.18019157750082,66.12099941505272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-30
AUS,IDN,2014Q4,2014-12-31,2014,4,97.105,64.7375,,,,,,,,,,,,,,,999999.0,647.36,129.47,2154.53,1657.33,25000000.0,270000000.0,1.109363293,62069.346868,1162789.651,49279.934664,1464563.512,1306330.253,23.5956005,245996985.03,267777740.11,4.06,6.24,11865.2113,3441.0680864,2500559.757,9659.2432042,890814.756,877504.5042,258.877399,195376514.17,202220508.73,4.2,6.88,2014-12-31
AUS,IDN,2015Q1,2015-03-31,2015,1,93.7484251500706,62.499622257462406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31
AUS,IDN,2015Q2,2015-06-30,2015,2,89.47107681624155,59.647775588972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30
AUS,IDN,2015Q3,2015-09-30,2015,3,85.752823658641,57.16866964747812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-30
AUS,IDN,2015Q4,2015-12-31,2015,4,84.1725,56.115,,,,,,,,,,,,,,,999999.0,561.16,112.23,1898.15,1460.12,25000000.0,270000000.0,1.331090262,52041.863534,1195105.234,49904.172966,1246298.652,1342635.034,23.948002,222282357.96,210429474.1,5.22,7.17,13389.41294,3288.2226985,2622495.112,10017.198758,860854.233,920294.4527,261.799249,156079173.31,177048641.78,5.29,7.92,2015-12-31
AUS,IDN,2016Q1,2016-03-31,2016,1,87.75553685747963,58.503551303514115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31
AUS,IDN,2016Q2,2016-06-30,2016,2,96.31537801928116,64.20980930841236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30
AUS,IDN,2016Q3,2016-09-30,2016,3,106.6779627635812,71.11790662259249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30
AUS,IDN,2016Q4,2016-12-31,2016,4,115.3775,76.9175,,,,,,,,,,,,,,,999999.0,769.18,153.84,1861.92,1432.25,25000000.0,270000000.0,1.345213976,53755.924824,1222816.251,50259.683954,1307879.662,1373766.839,24.329963,211932944.26,201875545.72,5.49,7.16,13308.326802,3521.4694344,2754487.105,10408.925597,931877.364,966613.509,264.627418,148558661.51,169139141.75,4.86,7.82,2016-12-31
AUS,IDN,2017Q1,2017-03-31,2017,1,122.6888744256958,81.79190970107457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31
AUS,IDN,2017Q2,2017-06-30,2017,2,130.31382196529907,86.87548928224108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30
AUS,IDN,2017Q3,2017-09-30,2017,3,136.35810617231226,90.90528320244024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30
AUS,IDN,2017Q4,2017-12-31,2017,4,138.8025,92.535,,,,,,,,,,,,,,,999999.0,925.36,185.07,906.75,697.5,25000000.0,270000000.0,1.304758077,57162.722504,1258355.732,50881.63734,1413693.491,1413693.491,24.7310385,243575836.34,258738467.99,4.69,6.72,13380.83388,3798.8832611,2894133.703,10825.396976,1015618.744,1015618.744,267.346658,163135669.15,196117537.93,4.9,7.84,2017-12-31
AUS,IDN,2018Q1,2018-03-31,2018,1,122.229281220358,81.48606046779446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31
AUS,IDN,2018Q2,2018-06-30,2018,2,85.10403456352807,56.73561151255601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30
AUS,IDN,2018Q3,2018-09-30,2018,3,47.30728352385627,31.537487822537337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30
AUS,IDN,2018Q4,2018-12-31,2018,4,30.065,20.0425,,,,,,,,,,,,,,,999999.0,200.43,40.09,2367.56,1821.2,25000000.0,270000000.0,1.3384121465,58001.543728,1285801.843,51186.979202,1456981.697,1444527.689,25.1197055,253256026.01,281900650.2,4.18,6.29,14236.938773,3860.9535238,3043884.618,11275.657705,1042271.533,1068169.819,269.9518465,186547509.4,212110525.57,4.59,8.3,2018-12-31
AUS,IDN,2019Q1,2019-03-31,2019,1,38.11192100114423,25.407251322815902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31
AUS,IDN,2019Q2,2019-06-30,2019,2,57.64435503604817,38.42917612018948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30
AUS,IDN,2019Q3,2019-09-30,2019,3,81.38245053768016,54.2548666200876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30
AUS,IDN,2019Q4,2019-12-31,2019,4,101.3775,67.585,,,,,,,,,,,,,,,999999.0,675.85,135.17,2833.07,2179.29,25000000.0,270000000.0,1.4385065442,54139.598082,1281498.44,50288.930763,1379623.894,1439693.051,25.482714,238521519.42,295235899.15,5.11,7.76,14147.671361,4106.9485603,3196665.944,11731.341355,1119099.871,1121784.335,272.489381,173708752.76,199677042.34,5.92,8.75,2019-12-31
AUS,IDN,2020Q1,2020-03-31,2020,1,118.46131927854724,78.97405224464643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31
AUS,IDN,2020Q2,2020-06-30,2020,2,136.1050992412292,90.73629121289632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30
AUS,IDN,2020Q3,2020-09-30,2020,3,150.09281516360338,100.06116425864536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30
AUS,IDN,2020Q4,2020-12-31,2020,4,155.75,103.8325,,,,,,,,,,,,,,,999999.0,1038.33,207.67,1308.96,1006.89,25000000.0,270000000.0,1.453085118,55841.143327,1308561.52,50830.179596,1437562.723,1470096.934,25.743791,225016351.05,265172649.93,3.39,5.5,14582.20347,3853.7028959,3130638.431,11391.808901,1059054.843,1098613.747,274.8148655,145945189.94,187775204.63,4.7,8.11,2020-12-31
AUS,IDN,2021Q1,2021-03-31,2021,1,143.3815281851436,95.58685212342904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31
AUS,IDN,2021Q2,2021-06-30,2021,2,115.67522846148113,77.11598564098742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30
AUS,IDN,2021Q3,2021-09-30,2021,3,87.467789934116,58.311026622743995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30
AUS,IDN,2021Q4,2021-12-31,2021,4,74.6,49.7325,,,,,,,,,,,,,,,999999.0,497.33,99.47,1175.73,904.41,25000000.0,270000000.0,1.33122426,67524.270674,1364423.31,52565.933261,1752688.161,1532854.584,25.9564175,279420552.82,374899439.39,3.25,5.57,14308.1439,4287.1578375,3246567.706,11730.707276,1186505.456,1139296.023,276.758053,202125597.34,264351623.59,4.3,7.62,2021-12-31
AUS,IDN,2022Q1,2022-03-31,2022,1,77.77299931722258,51.8479356985806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31
AUS,IDN,2022Q2,2022-06-30,2022,2,86.1194002731493,57.41244624386917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30
AUS,IDN,2022Q3,2022-09-30,2022,3,97.78370283154275,65.18892861345515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30
AUS,IDN,2022Q4,2022-12-31,2022,4,110.64,73.76,,,,,,,,,,,,,,,999999.0,737.6,147.52,3458.38,2660.29,25000000.0,270000000.0,1.441664459,67805.736689,1405587.798,53646.373402,1776577.056,1579100.624,26.2009845,3837070000.0,2558060000.0,,,14849.85394,4730.8314018,3418914.837,12261.623056,1319100.22,1199776.634,278.8305285,5351580000.0,3567730000.0,,,2022-12-31
AUS,IDN,2023Q1,2023-03-31,2023,1,125.68304147714498,83.78864781923126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31
AUS,IDN,2023Q2,2023-06-30,2023,2,145.4777401848596,96.98476517911052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-30
AUS,IDN,2023Q3,2023-09-30,2023,3,169.23509503237185,112.8224306614226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30
AUS,IDN,2023Q4,2023-12-31,2023,4,195.805,130.535,,,,,,,,,,,,,,,999999.0,1305.36,261.07,3000.73,2308.25,25000000.0,270000000.0,1.505191066,67824.825327,1434589.852,54235.496836,1794042.865,1611682.838,26.451124,5575490000.0,3716980000.0,,,15236.88466,4876.4033313,3591505.274,12772.518314,1371196.177,1260342.628,281.1900665,5212160000.0,3474770000.0,,,2023-12-31
AUS,JPN,2010Q4,2010-12-31,2010,4,184.2925,122.8625,,,,,,,,,,,,,,,999999.0,1228.61,245.72,2038.5,3136.15,25000000.0,125000000.0,1.0901594864,58772.871792,1039914.883,46966.605794,1301324.272,1168287.205,22.1415805,207856459.01,220529973.43,4.51,6.3,87.779875,44927.71708,4862800.107,37935.71537,5759071.769,4568552.05,128.185275,595809643.87,829607541.18,6.33,7.08,2010-12-31
AUS,JPN,2011Q1,2011-03-31,2011,1,238.0698568715947,158.71412932889552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-31
AUS,JPN,2011Q2,2011-06-30,2011,2,271.36607445248444,180.91160192775968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-30
AUS,JPN,2011Q3,2011-09-30,2011,3,288.149754715297,192.10068952832816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-30
AUS,JPN,2011Q4,2011-12-31,2011,4,292.69,195.1275,,,,,,,,,,,,,,,999999.0,1951.26,390.25,1441.83,2218.21,25000000.0,125000000.0,0.969463201,68867.541468,1080663.008,48072.679019,1548126.837,1214065.484,22.479775,258002208.68,280827540.1,4.25,6.35,79.80701983,48659.803012,4863957.917,37971.064627,6233147.172,4569639.801,128.0964325,721993840.66,897524447.55,5.91,6.87,2011-12-31
AUS,JPN,2012Q1,2012-03-31,2012,1,260.4847210324914,173.65718509172817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-31
AUS,JPN,2012Q2,2012-06-30,2012,2,189.4643460168064,126.3099840931375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30
AUS,JPN,2012Q3,2012-09-30,2012,3,117.37760522580857,78.25186830860535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-30
AUS,JPN,2012Q4,2012-12-31,2012,4,84.5325,56.355,,,,,,,,,,,,,,,999999.0,563.55,112.71,742.0,1141.55,25000000.0,125000000.0,0.9658010307,69658.716777,1108827.231,48520.741451,1591885.856,1245706.44,22.852644,267620134.91,276014920.35,4.97,6.83,79.790455417,49030.306284,4930825.227,38543.667079,6272362.996,4632460.97,127.928285,735536916.49,883364655.11,5.99,6.91,2012-12-31
AUS,JPN,2013Q1,2013-03-31,2013,1,92.58038950097296,61.72038667975949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-31
AUS,JPN,2013Q2,2013-06-30,2013,2,110.60826246657602,73.73925317418004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-30
AUS,JPN,2013Q3,2013-09-30,2013,3,128.96221530503806,85.97551139672558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30
AUS,JPN,2013Q4,2013-12-31,2013,4,137.335,91.5575,,,,,,,,,,,,,,,999999.0,915.57,183.11,738.17,1135.64,25000000.0,125000000.0,1.035843097,66462.517511,1137738.803,48963.916262,1544341.035,1278187.002,23.2362705,254152356.16,273047221.42,5.22,7.08,97.59565828,40809.422254,5029693.213,39379.499335,5212328.181,4725346.453,127.7236455,708583475.97,806986724.3,6.18,7.23,2013-12-31
AUS,JPN,2014Q1,2014-03-31,2014,1,126.08715898019882,84.05868529524417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31
AUS,JPN,2014Q2,2014-06-30,2014,2,100.89115585195506,67.2607808417113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-30
AUS,JPN,2014Q3,2014-09-30,2014,3,75.23941901001757,50.15904361994464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-30
AUS,JPN,2014Q4,2014-12-31,2014,4,63.5375,42.3575,,,,,,,,,,,,,,,999999.0,423.58,84.72,2149.08,3306.27,25000000.0,125000000.0,1.109363293,62069.346868,1162789.651,49279.934664,1464563.512,1306330.253,23.5956005,245996985.03,267777740.11,4.06,6.24,105.944781,38411.834908,5044591.442,39569.580363,4896994.405,4739343.19,127.4866045,707208557.48,781230169.07,5.14,6.32,2014-12-31
AUS,JPN,2015Q1,2015-03-31,2015,1,70.20967909996016,46.80579592908826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31
AUS,JPN,2015Q2,2015-06-30,2015,2,87.98325007840313,58.65528006073499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30
AUS,JPN,2015Q3,2015-09-30,2015,3,113.30730012035636,75.53853058693063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-30
AUS,JPN,2015Q4,2015-12-31,2015,4,142.06,94.7075,,,,,,,,,,,,,,,999999.0,947.07,189.41,1285.38,1977.51,25000000.0,125000000.0,1.331090262,52041.863534,1195105.234,49904.172966,1246298.652,1342635.034,23.948002,222282357.96,210429474.1,5.22,7.17,121.0440257,34923.592074,5123318.682,40253.652019,4444930.652,4813306.645,127.2758725,595680877.63,714588499.06,5.86,6.85,2015-12-31
AUS,JPN,2016Q1,2016-03-31,2016,1,191.12568382667703,127.41792819566028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31
AUS,JPN,2016Q2,2016-06-30,2016,2,262.3876604564382,174.92537392478351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30
AUS,JPN,2016Q3,2016-09-30,2016,3,329.00735921261065,219.33803606411757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30
AUS,JPN,2016Q4,2016-12-31,2016,4,361.9275,241.285,,,,,,,,,,,,,,,999999.0,2412.86,482.57,2172.83,3342.82,25000000.0,125000000.0,1.345213976,53755.924824,1222816.251,50259.683954,1307879.662,1373766.839,24.329963,211932944.26,201875545.72,5.49,7.16,108.79290005,39349.477478,5161939.628,40594.067451,5003677.628,4849590.637,127.159951,570925547.86,728482296.73,5.48,6.45,2016-12-31
AUS,JPN,2017Q1,2017-03-31,2017,1,367.73473359175705,245.15715442150517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31
AUS,JPN,2017Q2,2017-06-30,2017,2,372.1405061900179,248.09486419450343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30
AUS,JPN,2017Q3,2017-09-30,2017,3,374.93688128649853,249.95946288976896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30
AUS,JPN,2017Q4,2017-12-31,2017,4,375.905,250.605,,,,,,,,,,,,,,,999999.0,2506.04,501.21,2501.07,3847.79,25000000.0,125000000.0,1.304758077,57162.722504,1258355.732,50881.63734,1413693.491,1413693.491,24.7310385,243575836.34,258738467.99,4.69,6.72,112.1661411,38805.724619,5248419.242,41305.096184,4930837.369,4930837.369,127.06469,612176156.0,787221806.07,4.9,6.2,2017-12-31
AUS,JPN,2018Q1,2018-03-31,2018,1,355.0523509383909,236.70285292159468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31
AUS,JPN,2018Q2,2018-06-30,2018,2,308.34086114550263,205.5610061742803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30
AUS,JPN,2018Q3,2018-09-30,2018,3,260.7844754138765,173.8558800291504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30
AUS,JPN,2018Q4,2018-12-31,2018,4,239.09,159.3925,,,,,,,,,,,,,,,999999.0,1593.93,318.79,1612.67,2481.03,25000000.0,125000000.0,1.3384121465,58001.543728,1285801.843,51186.979202,1456981.697,1444527.689,25.1197055,253256026.01,281900650.2,4.18,6.29,110.42317934,39719.049747,5282187.1,41620.394279,5040880.939,4962561.934,126.9134325,668775926.91,831891680.53,5.1,6.6,2018-12-31
AUS,JPN,2019Q1,2019-03-31,2019,1,254.394745499554,169.5959176912577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31
AUS,JPN,2019Q2,2019-06-30,2019,2,288.6785173634057,192.45233463519588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30
AUS,JPN,2019Q3,2019-09-30,2019,3,323.58239832120444,215.7221679342034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30
AUS,JPN,2019Q4,2019-12-31,2019,4,339.505,226.3375,,,,,,,,,,,,,,,999999.0,2263.37,452.67,1991.44,3063.75,25000000.0,125000000.0,1.4385065442,54139.598082,1281498.44,50288.930763,1379623.894,1439693.051,25.482714,238521519.42,295235899.15,5.11,7.76,109.0096659,40394.768276,5260943.771,41523.028485,5117993.853,4942604.039,126.6994235,654804747.44,795029187.31,5.21,6.82,2019-12-31
AUS,JPN,2020Q1,2020-03-31,2020,1,324.8038809212412,216.5369222980019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31
AUS,JPN,2020Q2,2020-06-30,2020,2,289.7907215054804,193.195166425514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30
AUS,JPN,2020Q3,2020-09-30,2020,3,247.65637158594052,165.10590246212448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30
AUS,JPN,2020Q4,2020-12-31,2020,4,212.7875,141.86,,,,,,,,,,,,,,,999999.0,1418.59,283.72,1969.77,3030.41,25000000.0,125000000.0,1.453085118,55841.143327,1308561.52,50830.179596,1437562.723,1470096.934,25.743791,225016351.05,265172649.93,3.39,5.5,106.7745823,40026.961611,5042766.177,39925.453647,5055587.094,4737628.372,126.304543,593173166.59,721069676.57,4.09,6.33,2020-12-31
AUS,JPN,2021Q1,2021-03-31,2021,1,187.17366283155985,124.78378701257644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31
AUS,JPN,2021Q2,2021-06-30,2021,2,162.74150975659947,108.49521466183984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30
AUS,JPN,2021Q3,2021-09-30,2021,3,140.70687091526676,93.80496150132464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30
AUS,JPN,2021Q4,2021-12-31,2021,4,122.535,81.69,,,,,,,,,,,,,,,999999.0,816.9,163.38,1026.23,1578.81,25000000.0,125000000.0,1.33122426,67524.270674,1364423.31,52565.933261,1752688.161,1532854.584,25.9564175,279420552.82,374899439.39,3.25,5.57,109.7543238,40059.256081,5171826.712,41150.970353,5034620.785,4858879.454,125.679338,704318189.05,850187993.81,3.69,6.0,2021-12-31
AUS,JPN,2022Q1,2022-03-31,2022,1,106.38555231594484,70.9234188553305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31
AUS,JPN,2022Q2,2022-06-30,2022,2,90.79657769086197,60.53050010268381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30
AUS,JPN,2022Q3,2022-09-30,2022,3,78.9676889732369,52.64437193786582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30
AUS,JPN,2022Q4,2022-12-31,2022,4,74.3075,49.5375,,,,,,,,,,,,,,,999999.0,495.38,99.08,1529.91,2353.71,25000000.0,125000000.0,1.441664459,67805.736689,1405587.798,53646.373402,1776577.056,1579100.624,26.2009845,3837070000.0,2558060000.0,,,131.4981404,34051.945879,5221204.053,41770.441768,4256410.761,4905268.971,124.997578,9434580000.0,6289690000.0,,,2022-12-31
AUS,JPN,2023Q1,2023-03-31,2023,1,79.47751030803282,52.984363710326285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31
AUS,JPN,2023Q2,2023-06-30,2023,2,94.39841776724413,62.93216324993509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-30
AUS,JPN,2023Q3,2023-09-30,2023,3,118.1280583571412,78.75272163067424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30
AUS,JPN,2023Q4,2023-12-31,2023,4,149.27,99.515,,,,,,,,,,,,,,,999999.0,995.14,199.03,1318.69,2028.75,25000000.0,125000000.0,1.505191066,67824.825327,1434589.852,54235.496836,1794042.865,1611682.838,26.451124,5575490000.0,3716980000.0,,,140.4911001,33874.026624,5321611.072,42788.217198,4212944.753,4999600.361,124.3709465,10194200000.0,6796150000.0,,,2023-12-31
