date_quarterly,year,export_usd,import_usd,trade_value,bilateral_tariff,tariff_reduction,cumulative_reduction,distance_km,contiguity,common_language,gravity_score,reporter_gdp_billion,reporter_population_million,reporter_trade_percent_gdp,partner_gdp_billion,partner_population_million,partner_trade_percent_gdp,hs_code,total_trade,trade_balance,gdp_reporter,gdp_partner,population_reporter,population_partner,rep_exchange_rate,rep_GDP-CAP,rep_gdp_ppp_current_usd,rep_GDP-PPP-CAP,rep_gdp_current_usd,rep_GDP-VOL,rep_population,rep_total_exports_usd_k,rep_total_imports_usd_k,rep_tariff_ahs_weighted,rep_tariff_mfn_weighted,par_exchange_rate,par_GDP-CAP,par_gdp_ppp_current_usd,par_GDP-PPP-CAP,par_gdp_current_usd,par_GDP-VOL,par_population,par_total_exports_usd_k,par_total_imports_usd_k,par_tariff_ahs_weighted,par_tariff_mfn_weighted,reporter_iso,partner_iso,quarter
2011-03-31,2011,116.59082574130083,83.6966491846385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2011-06-30,2011,76.14139031713528,57.30278746181545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2011-09-30,2011,50.35367658462759,40.5316991455167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2011-12-31,2011,41.3925,34.72,113.5,,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,495.4,99.08,1971.02,1024.93,1400000000.0,25000000.0,6.461461327,5551.5838494,13020073.2,9571.8190294,7551545.623,8059698.454,1360.250665,1616784547.02,2221071164.59,6.3,7.61,0.969463201,68867.541468,1080663.008,48072.679019,1548126.837,1214065.484,22.479775,258002208.68,280827540.1,4.25,6.35,CHN,AUS,4
2012-03-31,2012,55.64416464121418,44.11814706788941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2012-06-30,2012,87.27604520147366,65.05773946095947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2012-09-30,2012,119.90045465281014,86.85699337260498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2012-12-31,2012,135.995,98.085,122.2,,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,1750.44,350.09,537.44,279.47,1400000000.0,25000000.0,6.3123328268,6230.0521088,14043935.27,10254.634032,8532186.353,8693490.556,1369.520865,1624172572.65,2304480905.73,6.08,7.3,0.9658010307,69658.716777,1108827.231,48520.741451,1591885.856,1245706.44,22.852644,267620134.91,276014920.35,4.97,6.83,CHN,AUS,4
2013-03-31,2013,137.81034705956532,100.0161073440076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2013-06-30,2013,139.17087790286809,101.49125245138039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2013-09-30,2013,140.0247246462639,102.43337664621232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2013-12-31,2013,140.3175,102.76124999999999,136.4,,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,1808.23,361.65,3206.89,1667.58,1400000000.0,25000000.0,6.195758346,6940.1118887,15134607.87,10974.996099,9570470.1,9368639.773,1379.008041,1748337327.91,2397123775.55,5.94,7.23,1.035843097,66462.517511,1137738.803,48963.916262,1544341.035,1278187.002,23.2362705,254152356.16,273047221.42,5.22,7.08,CHN,AUS,4
2014-03-31,2014,121.97302917995871,90.4173550930936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2014-06-30,2014,80.88004579283167,62.766109477015135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2014-09-30,2014,39.04379142615876,34.61472085060551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2014-12-31,2014,19.95875,21.7725,132.9,,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,200.96,40.19,1015.69,528.16,1400000000.0,25000000.0,6.143434094,7547.5412128,16258469.72,11714.000231,10475624.71,10064333.83,1387.951972,1741960455.31,2529204919.96,6.01,6.88,1.109363293,62069.346868,1162789.651,49279.934664,1464563.512,1306330.253,23.5956005,245996985.03,267777740.11,4.06,6.24,CHN,AUS,4
2015-03-31,2015,29.04030978290561,27.307829479965847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2015-06-30,2015,51.06590868958772,40.8012364749458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2015-09-30,2015,77.79096973510065,57.33544715674678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2015-12-31,2015,100.21625,71.5325,105.1,,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,1268.89,253.78,2530.96,1316.1,1400000000.0,25000000.0,6.227488673,7923.0013247,17403280.43,12465.335176,11061572.91,10772995.68,1396.134174,1537067593.05,2473581490.39,6.15,7.1,1.331090262,52041.863534,1195105.234,49904.172966,1246298.652,1342635.034,23.948002,222282357.96,210429474.1,5.22,7.17,CHN,AUS,4
2016-03-31,2016,119.2333548053891,84.1288532365122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2016-06-30,2016,138.80747782556702,97.36535728178515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2016-09-30,2016,154.297823210123,107.95405125707829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2016-12-31,2016,160.55624999999998,112.25875,108.6,,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,2073.91,414.78,5356.03,2785.14,1400000000.0,25000000.0,6.6444778294,8000.6364249,18595190.74,13243.941371,11233314.63,11510813.17,1404.052632,1525797542.12,2396469750.69,6.11,6.85,1.345213976,53755.924824,1222816.251,50259.683954,1307879.662,1373766.839,24.329963,211932944.26,201875545.72,5.49,7.16,CHN,AUS,4
2017-03-31,2017,150.5532467644697,105.62106757791915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2017-06-30,2017,126.96170082604343,89.99194325606283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2017-09-30,2017,99.91603791892766,72.13641558672553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2017-12-31,2017,80.375,59.366249999999994,121.6,,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,996.34,199.27,1990.73,1035.18,1400000000.0,25000000.0,6.758755086,8716.288978,19887035.12,14080.76508,12310491.94,12310491.94,1412.354727,1787239787.13,2647117289.59,5.5,6.61,1.304758077,57162.722504,1258355.732,50881.63734,1413693.491,1413693.491,24.7310385,243575836.34,258738467.99,4.69,6.72,CHN,AUS,4
2018-03-31,2018,68.31296928714566,51.6607171431789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2018-06-30,2018,57.14871395806533,44.57965556246371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2018-09-30,2018,48.89561337672599,39.36923885524913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2018-12-31,2018,45.6975,37.35625,136.3,,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,528.13,105.63,4077.92,2120.52,1400000000.0,25000000.0,6.6159571774,9791.9798119,21229364.47,14960.698014,13894907.05,13141421.97,1419.008956,1987292151.09,2862195428.63,5.57,6.7,1.3384121465,58001.543728,1285801.843,51186.979202,1456981.697,1444527.689,25.1197055,253256026.01,281900650.2,4.18,6.29,CHN,AUS,4
2019-03-31,2019,73.10170495762395,55.74263492662275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2019-06-30,2019,134.48916879390873,96.92950903986203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2019-09-30,2019,196.986980836056,138.86135238490863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2019-12-31,2019,225.4975,157.99,143.6,8.7,0.0,0.0,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,2924.3,584.86,912.38,474.44,1400000000.0,25000000.0,6.9083850099,10031.446596,22526504.19,15824.504415,14279968.45,13944378.67,1423.520358,1924374506.81,2730865804.26,5.44,6.83,1.4385065442,54139.598082,1281498.44,50288.930763,1379623.894,1439693.051,25.482714,238521519.42,295235899.15,5.11,7.76,CHN,AUS,4
2020-03-31,2020,216.6713882251248,151.8246752683557,,8.669080834915786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2020-06-30,2020,195.89978809849157,137.4164788558094,,8.618607402442628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2020-09-30,2020,171.4904100427653,120.72664995049843,,8.549410100771565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2020-12-31,2020,152.46625,108.215,141.4,8.463668458770622,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,1944.05,388.81,2713.64,1411.09,1400000000.0,25000000.0,6.900767269,10299.194171,22996148.41,16125.131589,14687743.56,14235098.29,1426.106093,1943216340.33,2691026163.58,5.98,6.74,1.453085118,55841.143327,1308561.52,50830.179596,1437562.723,1470096.934,25.743791,225016351.05,265172649.93,3.39,5.5,CHN,AUS,4
2021-03-31,2021,138.66604474594916,99.83714796528729,,8.365444284345857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2021-06-30,2021,125.14085286621868,91.86781947305849,,8.253367959988655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2021-09-30,2021,114.7850434650219,85.87436392124364,,8.128718796193793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2021-12-31,2021,110.68249999999999,83.52625,190.9,7.994390588076509,,,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,1362.77,272.55,3582.05,1862.67,1400000000.0,25000000.0,6.44897518,12492.984972,24939233.49,17483.582396,17820459.34,15437908.72,1426.437267,2419607092.09,3383435785.34,5.61,6.39,1.33122426,67524.270674,1364423.31,52565.933261,1752688.161,1532854.584,25.9564175,279420552.82,374899439.39,3.25,5.57,CHN,AUS,4
2022-03-31,2022,118.10148738358478,88.70645253613596,,7.855279127127381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2022-06-30,2022,134.72057268147665,100.31049273155156,,7.70854116878875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2022-09-30,2022,151.64025634897706,112.12442146782789,,7.555677458551859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2022-12-31,2022,159.35875000000001,117.51374999999999,221.7,7.4,-1.299999999999999,1.299999999999999,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,1993.28,398.66,3162.55,1644.53,1400000000.0,25000000.0,6.737158112,12547.038618,25684612.7,18022.018599,17881783.09,15899314.09,1425.179569,12269820000.0,8410469999.999999,,,1.441664459,67805.736689,1405587.798,53646.373402,1776577.056,1579100.624,26.2009845,3837070000.0,2558060000.0,,,CHN,AUS,4
2023-03-31,2023,153.15649342123868,113.32273183112818,,7.22248869515334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,1
2023-06-30,2023,135.460884060311,101.34097261207093,,7.003331989452347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,2
2023-09-30,2023,107.72411958405418,82.51133428644506,,6.756563625248908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,AUS,3
2023-12-31,2023,71.94125,58.14375,216.8,6.5,-0.9000000000000004,2.1999999999999993,4702.0,0.0,0.0,-0.8455743229100016,,,,,,,999999.0,823.88,164.78,3356.7,1745.49,1400000000.0,25000000.0,7.083998423,12508.765211,27030519.58,19000.988238,17794780.92,16732458.69,1422.584933,8071820000.0,5573590000.0,,,1.505191066,67824.825327,1434589.852,54235.496836,1794042.865,1611682.838,26.451124,5575490000.0,3716980000.0,,,CHN,AUS,4
2010-12-31,2010,64.585,43.915,60.7,,,,2798.0,0.0,0.0,-0.7936660155225426,,,,,,,999999.0,807.3,161.46,1900.18,912.08,1400000000.0,5900000.0,6.7702690287,4503.8219208,11884961.31,8793.5038005,6087192.374,7357040.383,1351.561514,1333059090.43,1937911681.5,7.09,7.77,1.3635083333,47234.063172,396959.2275,78187.538482,239808.0,254682.8344,5.077014,283683816.14,219320306.12,3.42,4.45,CHN,SGP,4
2011-03-31,2011,108.22202869787544,72.69515898382495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2011-06-30,2011,138.80403869487733,92.80779142379205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2011-09-30,2011,156.75139344545104,104.57514053684336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2011-12-31,2011,162.5375,108.3575,,,,,,,,,,,,,,,999999.0,1083.58,216.72,3449.8,1655.9,1400000000.0,5900000.0,6.461461327,5551.5838494,13020073.2,9571.8190294,7551545.623,8059698.454,1360.250665,1616784547.02,2221071164.59,6.3,7.61,1.257775877,53906.429248,421629.9434,81360.574725,279356.0,270511.18,5.182239,333904541.89,255739125.84,3.68,4.6,CHN,SGP,4
2012-03-31,2012,144.4423128708195,96.29391298394694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2012-06-30,2012,104.53807924533412,69.69080624548931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2012-09-30,2012,64.03468644871072,42.68825579054017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2012-12-31,2012,45.58,30.385,,,,,,,,,,,,,,,999999.0,303.86,60.77,2295.4,1101.79,1400000000.0,5900000.0,6.3123328268,6230.0521088,14043935.27,10254.634032,8532186.353,8693490.556,1369.520865,1624172572.65,2304480905.73,6.08,7.3,1.2496762037,55747.982913,440331.0581,83185.871244,295093.0,282509.5228,5.2933395,344457775.95,265072169.74,3.48,4.64,CHN,SGP,4
2013-03-31,2013,46.16364343049536,30.77409384905349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2013-06-30,2013,47.794765680869915,31.861505660513146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2013-09-30,2013,50.28306281392357,33.520369756956164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2013-12-31,2013,53.3875,35.59,,,,,,,,,,,,,,,999999.0,355.91,71.18,5028.08,2413.48,1400000000.0,5900000.0,6.195758346,6940.1118887,15134607.87,10974.996099,9570470.1,9368639.773,1379.008041,1748337327.91,2397123775.55,5.94,7.23,1.2513,57110.935973,461545.4358,85700.093091,307576.0,296120.3359,5.3855885,350901223.86,253325699.57,3.43,4.53,CHN,SGP,4
2014-03-31,2014,61.862622659298836,41.24021419754461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2014-06-30,2014,76.51271706834646,51.00722778154243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2014-09-30,2014,90.57669812412864,60.383501780199936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2014-12-31,2014,96.8375,64.5575,,,,,,,,,,,,,,,999999.0,645.58,129.12,2142.35,1028.33,1400000000.0,5900000.0,6.143434094,7547.5412128,16258469.72,11714.000231,10475624.71,10064333.83,1387.951972,1741960455.31,2529204919.96,6.01,6.88,1.26705,57689.58757,479709.2544,87892.642665,314864.0,307773.9579,5.4579,356379052.39,255300011.35,2.67,4.31,CHN,SGP,4
2015-03-31,2015,91.03201520113518,60.55394074680542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2015-06-30,2015,78.02729608253624,51.585669298976654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2015-09-30,2015,64.78735358706689,42.455183882863736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2015-12-31,2015,58.747499999999995,38.290000000000006,79.5,,,,2798.0,0.0,0.0,-0.7936660155225426,,,,,,,999999.0,696.79,139.36,759.43,364.53,1400000000.0,5900000.0,6.227488673,7923.0013247,17403280.43,12465.335176,11061572.91,10772995.68,1396.134174,1537067593.05,2473581490.39,6.15,7.1,1.374825,55743.000046,493990.1056,89404.480141,307999.0,316936.3288,5.5253395,307870281.7,228530657.09,2.99,4.46,CHN,SGP,4
2016-03-31,2016,99.03861969887511,65.28599396535394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2016-06-30,2016,187.89021554137264,124.81864441296852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2016-09-30,2016,278.07591164548444,185.24517328542922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2016-12-31,2016,319.1675,212.7775,,,,,,,,,,,,,,,999999.0,2127.79,425.56,4125.77,1980.37,1400000000.0,5900000.0,6.6444778294,8000.6364249,18595190.74,13243.941371,11233314.63,11510813.17,1404.052632,1525797542.12,2396469750.69,6.11,6.85,1.3815463636,57195.057772,511781.8265,91751.218172,319030.0,328351.2187,5.5779295,291595859.83,209145163.17,3.04,4.41,CHN,SGP,4
2017-03-31,2017,313.2953636036596,208.86273189177615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2017-06-30,2017,297.64398777853506,198.42846340857113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2017-09-30,2017,275.3243549748504,183.54870429608175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2017-12-31,2017,249.95,166.6325,,,,,,,,,,,,,,,999999.0,1666.33,333.27,1166.38,559.86,1400000000.0,5900000.0,6.758755086,8716.288978,19887035.12,14080.76508,12310491.94,12310491.94,1412.354727,1787239787.13,2647117289.59,5.5,6.61,1.380925,61254.138392,535039.5336,95473.240355,343273.0,343273.0,5.6040785,324115886.89,241173092.07,2.66,4.42,CHN,SGP,4
2018-03-31,2018,205.99649014442298,137.3304462370869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2018-06-30,2018,140.97871822626684,93.98583079233285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2018-09-30,2018,81.35081632721172,54.23445750799321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2018-12-31,2018,55.345,36.8975,,,,,,,,,,,,,,,999999.0,368.96,73.79,2054.29,986.06,1400000000.0,5900000.0,6.6159571774,9791.9798119,21229364.47,14960.698014,13894907.05,13141421.97,1419.008956,1987292151.09,2862195428.63,5.57,6.7,1.3488416667,66887.519535,554170.4852,98355.367925,376869.0,355547.1195,5.6343695,350767605.1,273959660.24,3.2,5.12,CHN,SGP,4
2019-03-31,2019,98.63655653866027,65.75841067999599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2019-06-30,2019,195.61287333175676,130.40900402470845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2019-09-30,2019,294.3432531310972,196.2289675606978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2019-12-31,2019,339.3825,226.255,,,,,,,,,,,,,,,999999.0,2262.55,452.51,4715.38,2263.38,1400000000.0,5900000.0,6.9083850099,10031.446596,22526504.19,15824.504415,14279968.45,13944378.67,1423.520358,1924374506.81,2730865804.26,5.44,6.83,1.3641583333,66466.857011,561548.2835,99046.140421,376838.0,360280.5995,5.6695625,337952557.56,255470223.87,2.93,4.97,CHN,SGP,4
2020-03-31,2020,290.43850572559757,193.43356488395912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2020-06-30,2020,182.50524324274494,121.05441757565937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2020-09-30,2020,72.95137065885922,47.588502624709804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2020-12-31,2020,23.035,14.115,92.9,,,,2798.0,0.0,0.0,-0.7936660155225426,,,,,,,999999.0,204.3,40.86,3712.29,1781.9,1400000000.0,5900000.0,6.900767269,10299.194171,22996148.41,16125.131589,14687743.56,14235098.29,1426.106093,1943216340.33,2691026163.58,5.98,6.74,1.379741667,61989.799028,539641.0343,96018.965026,348392.0,346225.2509,5.6201505,312681362.45,243048065.88,2.07,4.61,CHN,SGP,4
2021-03-31,2021,88.14246797697785,57.7091001807119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2021-06-30,2021,233.98805415943264,155.36313730592755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2021-09-30,2021,382.47162821156905,254.78349573098353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2021-12-31,2021,450.2075,300.1375,,,,,,,,,,,,,,,999999.0,3001.38,600.28,889.81,427.11,1400000000.0,5900000.0,6.44897518,12492.984972,24939233.49,17483.582396,17820459.34,15437908.72,1426.437267,2419607092.09,3383435785.34,5.61,6.39,1.343483333,76410.898096,587574.2688,105940.05521,423797.0,376978.4648,5.54629,366827604.72,297256085.21,1.7,4.17,CHN,SGP,4
2022-03-31,2022,407.01768741463457,271.05640155670756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2022-06-30,2022,307.70125200642633,204.19221741821852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2022-09-30,2022,200.02255051176385,131.72007091719436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2022-12-31,2022,135.27875,88.19375,119.9,7.5,-1.4000000000000004,1.4000000000000004,2798.0,0.0,0.0,-0.7936660155225426,,,,,,,999999.0,1667.88,333.58,4928.3,2365.58,1400000000.0,5900000.0,6.737158112,12547.038618,25684612.7,18022.018599,17881783.09,15899314.09,1425.179569,12269820000.0,8410469999.999999,,,1.378666667,82619.034071,609003.565,107790.4451,466788.0,390727.1662,5.6498845,5600720000.0,3733820000.0,,,CHN,SGP,4
2023-03-31,2023,110.97833738073724,71.920513886966,,7.302739726027397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,1
2023-06-30,2023,90.93143328442494,58.504044567589965,,7.103287671232877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,2
2023-09-30,2023,77.27364032984514,49.36795050934103,,6.901643835616438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,SGP,3
2023-12-31,2023,72.2725,46.02375,115.4,6.7,-0.7999999999999998,2.2,2798.0,0.0,0.0,-0.7936660155225426,,,,,,,999999.0,830.97,166.19,6055.45,2906.62,1400000000.0,5900000.0,7.083998423,12508.765211,27030519.58,19000.988238,17794780.92,16732458.69,1422.584933,8071820000.0,5573590000.0,,,1.342766667,81110.040534,615551.5925,106329.60373,469553.284,394928.2783,5.7890895,6452860000.000001,4301900000.0,,,CHN,SGP,4
2010-12-31,2010,17.62875,13.76125,58.9,,,,1725.0,0.0,0.0,-0.745298232946546,,,,,,,999999.0,192.22,38.44,3636.42,1600.03,1400000000.0,69000000.0,6.7702690287,4503.8219208,11884961.31,8793.5038005,6087192.374,7357040.383,1351.561514,1333059090.43,1937911681.5,7.09,7.77,31.685705,4973.8662593,967545.2153,14108.384517,341105.0,366173.0337,68.5794475,164369019.73,211874428.67,6.86,8.59,CHN,THA,4
2011-03-31,2011,50.41006005689701,34.90951633336273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,THA,1
2011-06-30,2011,80.49028469167493,54.35608189980937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,THA,2
2011-09-30,2011,106.9378655974586,71.53417182496207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,THA,3
2011-12-31,2011,128.56,85.7075,,,,,,,,,,,,,,,999999.0,857.06,171.41,1316.36,579.2,1400000000.0,69000000.0,6.461461327,5551.5838494,13020073.2,9571.8190294,7551545.623,8059698.454,1360.250665,1616784547.02,2221071164.59,6.3,7.61,30.49173333,5373.6270565,975673.9024,14138.7245,370819.0,369249.3819,69.007208,196258832.76,244596852.61,6.81,8.71,CHN,THA,4
2012-03-31,2012,147.93350302819096,98.55719732989303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,THA,1
2012-06-30,2012,166.2418598673206,110.7696714496867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,THA,2
2012-09-30,2012,180.04580294577195,120.00913681931992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,THA,3
2012-12-31,2012,185.4625,123.6425,,,,,,,,,,,,,,,999999.0,1236.42,247.28,1527.83,672.25,1400000000.0,69000000.0,6.3123328268,6230.0521088,14043935.27,10254.634032,8532186.353,8693490.556,1369.520865,1624172572.65,2304480905.73,6.08,7.3,31.083091667,5725.5233438,1046339.103,15069.09422,397558.0,395993.0322,69.436098,218327275.01,239002179.1,6.51,8.68,CHN,THA,4
2013-03-31,2013,181.75538779153612,121.17071082369151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,THA,1
